1,133.66666,91.333336,1.6666666,2.3333333
1,45.941177,36.0,1.9411764,0.0
1,83.0,69.66667,0.0,2.6666667
1,173.0,107.25,0.0,6.25
1,20.333332,15.0,0.33333334,1.0
1,57.0,23.0,0.0,0.0
1,124.0,74.0,0.0,4.0
1,73.28571,30.0,0.2857143,0.0
1,93.6,50.0,2.6,2.0
1,43.0,41.0,2.0,0.0
1,130.6,61.190475,4.6,0.1904762
1,96.33333,40.0,3.3333335,3.0
1,41.0,49.0,0.0,0.0
1,77.0,39.555557,0.0,3.5555556
1,23.844444,24.0,0.84444445,2.0
1,133.48486,88.41667,4.4848485,2.4166667
1,69.0,21.0,0.0,0.0
1,51.0,30.0,0.0,0.0
1,25.0,15.0,0.0,0.0
1,56.0,30.190475,2.0,0.1904762
1,59.0,17.0,0.0,0.0
1,105.0,137.0,0.0,0.0
1,76.4,49.0,0.4,2.0
1,45.0,31.0,0.0,0.0
1,112.0,71.0,2.0,2.0
1,40.0,10.75,1.0,0.75
1,63.0,37.0,2.0,0.0
1,65.72727,25.0,2.7272727,0.0
1,39.0,15.0,0.0,0.0
1,18.0,10.0,0.0,0.0
1,119.25,62.25,0.25,2.25
1,55.736843,40.0,0.7368421,0.0
1,109.0,57.0,0.0,0.0
1,57.0,20.0,0.0,0.0
1,134.53333,294.53333,1.5333334,0.53333336
1,143.5,69.0,2.5,2.0
1,19.0,17.0,0.0,0.0
1,36.785713,24.0,0.78571427,0.0
1,41.0,21.25,0.0,0.25
1,77.0,22.0,0.0,0.0
1,17.0,9.0,0.0,0.0
1,65.0,36.0,0.0,0.0
1,20.428572,10.285714,1.4285715,0.2857143
1,101.333336,51.0,1.3333334,2.0
1,31.0,12.25,0.0,0.25
1,21.0,18.0,0.0,2.0
1,24.941177,11.0,1.9411764,0.0
1,70.66667,39.333336,0.6666667,0.33333334
1,30.0,12.2,0.0,1.2
1,62.0,29.0,0.0,0.0
1,15.0,1.0,0.0,0.0
1,53.0,23.0,2.0,0.0
1,6.0,14.0,0.0,0.0
1,3.25,1.5,0.25,0.5
1,34.0,15.0,2.0,0.0
1,13.736842,4.0,0.7368421,0.0
1,58.0,29.0,0.0,0.0
1,28.5,10.0,0.5,0.0
1,52.0,20.0,0.0,0.0
1,23.0,7.0,0.0,0.0
1,8.0,1.0,2.0,0.0
1,81.0,160.0,2.0,0.0
1,34.0,13.0,2.0,0.0
1,54.0,27.0,0.0,2.0
1,46.0,25.0,0.0,0.0
1,46.0,41.666668,0.0,0.6666667
1,65.916664,27.416668,2.9166665,0.4166667
1,74.0,38.0,0.0,2.0
1,31.666666,21.0,1.6666666,0.0
1,16.666668,24.333334,1.6666666,0.33333334
1,49.0,23.25,0.0,0.25
1,32.0,17.0,0.0,0.0
1,88.0,62.0,0.0,2.0
1,55.166664,28.133333,1.1666667,0.13333334
1,9.0,4.0,0.0,0.0
1,67.0,145.0,2.0,0.0
1,62.0,37.0,0.0,0.0
1,78.0,52.0,0.0,2.0
1,57.406975,42.0,3.4069767,0.0
1,35.0,21.0,0.0,0.0
1,20.941177,10.0,1.9411764,0.0
1,72.0,46.0,1.0,1.0
1,111.0,75.0,2.0,2.0
1,34.0,13.25,0.0,1.25
1,116.55556,76.0,1.5555556,0.0
1,12.0,5.0,0.0,0.0
1,14.25,5.25,1.25,0.25
1,42.0,138.0,0.0,0.0
1,42.0,22.333334,0.0,1.3333334
1,63.25,27.25,1.25,4.25
1,62.0,42.0,0.0,0.0
1,58.0,41.333332,0.0,1.3333334
1,64.0,34.666664,2.0,0.6666667
1,21.25,12.0,2.25,0.0
1,20.0,11.0,0.0,0.0
1,41.0,29.0,0.0,2.0
1,26.0,5.0,2.0,0.0
1,15.0,3.0,0.0,0.0
1,14.0,12.0,0.0,0.0
1,40.0,132.7619,0.0,0.7619048
1,13.0,15.0,0.0,0.0
