2,1.1768707,1.8231292,0.0,0.0
2,0.0,3.0,0.0,0.0
2,1.0340136,4.9659863,0.0,2.0
2,1.0,0.0,0.0,0.0
2,3.1722689,0.82773113,2.0,0.0
2,4.5458655,2.3611112,3.6569767,0.25
2,2.4268708,3.5731292,0.25,1.75
2,0.17687075,3.8231292,0.0,2.0
2,3.7533333,3.2466667,2.0,2.0
2,0.67687076,3.3231292,0.0,2.0
2,1.1102041,2.689796,0.13333334,0.6666667
2,1.1768707,2.3231292,0.0,0.5
2,1.4268707,3.8231292,0.25,2.0
2,2.5,0.5,2.0,0.0
2,4.5866666,2.4133334,2.0,2.0
2,0.73242635,1.2675737,0.0,0.0
